workerid,trial_type,response,error,order,type,id,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,feedback,assignments,workerid,creationtime,Answer.condition,deadline,viewhit,keywords,assignmentduration,title,assignmentapprovaltime,Answer.catch_trials,reject,assignmentstatus,hitlifetime,numpending,description,assignmentid,assignmentaccepttime,numavailable,numcomplete,assignmentsubmittime,annotation,reviewstatus,autoapprovaltime,Answer.time_in_minutes,hitstatus,autoapprovaldelay,hittypeid,assignmentrejecttime,reward,hitid
40,"""one_slider""",0.1,NA,7,"""crit""","""inherit""","""English""","""1""","""Female""","""51""","""no""","""language""","""Yes""","""0.50""","""4""","""Windows""",614,1093,"""Firefox""","""""","""90""",40,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LKC68YZ3B27CSLZ1IZ885RD5TSOWM""","""Thu Jun 21 11:00:49 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:33 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:33 CDT 2018""","""3.6390333333333333""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
41,"""practice_trial""",0.17,false,1,"""filler""","""low_right""","""English""","""2""","""Female""","""48""","""""","""I don&quotechart know""","""Yes""","""yes""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""90""",41,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3U84XHCDIDC72UGMTL46TBFQ54X4ZJ""","""Thu Jun 21 11:02:15 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:40 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:40 CDT 2018""","""2.28765""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
41,"""practice_trial""",0.99,false,2,"""filler""","""high_right""","""English""","""2""","""Female""","""48""","""""","""I don&quotechart know""","""Yes""","""yes""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""90""",41,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3U84XHCDIDC72UGMTL46TBFQ54X4ZJ""","""Thu Jun 21 11:02:15 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:40 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:40 CDT 2018""","""2.28765""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
41,"""one_slider""",0.98,NA,3,"""prime""","""mail""","""English""","""2""","""Female""","""48""","""""","""I don&quotechart know""","""Yes""","""yes""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""90""",41,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3U84XHCDIDC72UGMTL46TBFQ54X4ZJ""","""Thu Jun 21 11:02:15 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:40 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:40 CDT 2018""","""2.28765""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
41,"""one_slider""",0.98,NA,4,"""prime""","""birthday""","""English""","""2""","""Female""","""48""","""""","""I don&quotechart know""","""Yes""","""yes""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""90""",41,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3U84XHCDIDC72UGMTL46TBFQ54X4ZJ""","""Thu Jun 21 11:02:15 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:40 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:40 CDT 2018""","""2.28765""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
41,"""one_slider""",0.99,NA,5,"""prime""","""dealership""","""English""","""2""","""Female""","""48""","""""","""I don&quotechart know""","""Yes""","""yes""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""90""",41,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3U84XHCDIDC72UGMTL46TBFQ54X4ZJ""","""Thu Jun 21 11:02:15 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:40 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:40 CDT 2018""","""2.28765""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
41,"""one_slider""",0.99,NA,6,"""prime""","""party""","""English""","""2""","""Female""","""48""","""""","""I don&quotechart know""","""Yes""","""yes""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""90""",41,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3U84XHCDIDC72UGMTL46TBFQ54X4ZJ""","""Thu Jun 21 11:02:15 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:40 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:40 CDT 2018""","""2.28765""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
41,"""one_slider""",0.97,NA,7,"""crit""","""inherit""","""English""","""2""","""Female""","""48""","""""","""I don&quotechart know""","""Yes""","""yes""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""90""",41,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3U84XHCDIDC72UGMTL46TBFQ54X4ZJ""","""Thu Jun 21 11:02:15 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:40 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:40 CDT 2018""","""2.28765""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
42,"""practice_trial""",0.02,false,1,"""filler""","""low_right""","""english""","""1""","""Female""","""32""","""""","""""","""Yes""",""".3""","""2""","""Windows""",864,1536,"""Chrome""","""""","""90""",42,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HMIGG0U4M58G5TJ92S0WGMT1WO8Y2""","""Thu Jun 21 11:00:00 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:43 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:43 CDT 2018""","""2.06535""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
42,"""practice_trial""",0.99,false,2,"""filler""","""high_right""","""english""","""1""","""Female""","""32""","""""","""""","""Yes""",""".3""","""2""","""Windows""",864,1536,"""Chrome""","""""","""90""",42,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HMIGG0U4M58G5TJ92S0WGMT1WO8Y2""","""Thu Jun 21 11:00:00 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:43 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:43 CDT 2018""","""2.06535""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
42,"""one_slider""",0.73,NA,3,"""prime""","""party""","""english""","""1""","""Female""","""32""","""""","""""","""Yes""",""".3""","""2""","""Windows""",864,1536,"""Chrome""","""""","""90""",42,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HMIGG0U4M58G5TJ92S0WGMT1WO8Y2""","""Thu Jun 21 11:00:00 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:43 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:43 CDT 2018""","""2.06535""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
42,"""one_slider""",0.81,NA,4,"""prime""","""birthday""","""english""","""1""","""Female""","""32""","""""","""""","""Yes""",""".3""","""2""","""Windows""",864,1536,"""Chrome""","""""","""90""",42,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HMIGG0U4M58G5TJ92S0WGMT1WO8Y2""","""Thu Jun 21 11:00:00 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:43 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:43 CDT 2018""","""2.06535""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
42,"""one_slider""",0.83,NA,5,"""prime""","""mail""","""english""","""1""","""Female""","""32""","""""","""""","""Yes""",""".3""","""2""","""Windows""",864,1536,"""Chrome""","""""","""90""",42,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HMIGG0U4M58G5TJ92S0WGMT1WO8Y2""","""Thu Jun 21 11:00:00 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:43 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:43 CDT 2018""","""2.06535""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
42,"""one_slider""",0.82,NA,6,"""prime""","""dealership""","""english""","""1""","""Female""","""32""","""""","""""","""Yes""",""".3""","""2""","""Windows""",864,1536,"""Chrome""","""""","""90""",42,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HMIGG0U4M58G5TJ92S0WGMT1WO8Y2""","""Thu Jun 21 11:00:00 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:43 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:43 CDT 2018""","""2.06535""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
42,"""one_slider""",1,NA,7,"""crit""","""inherit""","""english""","""1""","""Female""","""32""","""""","""""","""Yes""",""".3""","""2""","""Windows""",864,1536,"""Chrome""","""""","""90""",42,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:46:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HMIGG0U4M58G5TJ92S0WGMT1WO8Y2""","""Thu Jun 21 11:00:00 CDT 2018""","""0""","""90""","""Thu Jun 21 11:05:43 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:45:43 CDT 2018""","""2.06535""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
43,"""practice_trial""",0.23,true,1,"""filler""","""low_right""","""English""","""1""","""Female""","""20""","""No""","""The use of language.""","""Yes""","""0.20""","""2""","""Windows""",768,1366,"""Chrome""","""""","""90""",43,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:48:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3ZQIG0FLQFF22CUW2ULM3XLL1MQWVX""","""Thu Jun 21 11:05:08 CDT 2018""","""0""","""90""","""Thu Jun 21 11:07:51 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:47:51 CDT 2018""","""2.5498833333333333""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
43,"""practice_trial""",0.97,false,2,"""filler""","""high_right""","""English""","""1""","""Female""","""20""","""No""","""The use of language.""","""Yes""","""0.20""","""2""","""Windows""",768,1366,"""Chrome""","""""","""90""",43,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:48:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3ZQIG0FLQFF22CUW2ULM3XLL1MQWVX""","""Thu Jun 21 11:05:08 CDT 2018""","""0""","""90""","""Thu Jun 21 11:07:51 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:47:51 CDT 2018""","""2.5498833333333333""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
43,"""one_slider""",0.78,NA,3,"""prime""","""mail""","""English""","""1""","""Female""","""20""","""No""","""The use of language.""","""Yes""","""0.20""","""2""","""Windows""",768,1366,"""Chrome""","""""","""90""",43,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:48:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3ZQIG0FLQFF22CUW2ULM3XLL1MQWVX""","""Thu Jun 21 11:05:08 CDT 2018""","""0""","""90""","""Thu Jun 21 11:07:51 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:47:51 CDT 2018""","""2.5498833333333333""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
43,"""one_slider""",0.76,NA,4,"""prime""","""birthday""","""English""","""1""","""Female""","""20""","""No""","""The use of language.""","""Yes""","""0.20""","""2""","""Windows""",768,1366,"""Chrome""","""""","""90""",43,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:48:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3ZQIG0FLQFF22CUW2ULM3XLL1MQWVX""","""Thu Jun 21 11:05:08 CDT 2018""","""0""","""90""","""Thu Jun 21 11:07:51 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:47:51 CDT 2018""","""2.5498833333333333""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
43,"""one_slider""",0.83,NA,5,"""prime""","""party""","""English""","""1""","""Female""","""20""","""No""","""The use of language.""","""Yes""","""0.20""","""2""","""Windows""",768,1366,"""Chrome""","""""","""90""",43,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:48:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3ZQIG0FLQFF22CUW2ULM3XLL1MQWVX""","""Thu Jun 21 11:05:08 CDT 2018""","""0""","""90""","""Thu Jun 21 11:07:51 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:47:51 CDT 2018""","""2.5498833333333333""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
43,"""one_slider""",0.98,NA,6,"""prime""","""dealership""","""English""","""1""","""Female""","""20""","""No""","""The use of language.""","""Yes""","""0.20""","""2""","""Windows""",768,1366,"""Chrome""","""""","""90""",43,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:48:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3ZQIG0FLQFF22CUW2ULM3XLL1MQWVX""","""Thu Jun 21 11:05:08 CDT 2018""","""0""","""90""","""Thu Jun 21 11:07:51 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:47:51 CDT 2018""","""2.5498833333333333""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
43,"""one_slider""",0.72,NA,7,"""crit""","""inherit""","""English""","""1""","""Female""","""20""","""No""","""The use of language.""","""Yes""","""0.20""","""2""","""Windows""",768,1366,"""Chrome""","""""","""90""",43,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:48:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3ZQIG0FLQFF22CUW2ULM3XLL1MQWVX""","""Thu Jun 21 11:05:08 CDT 2018""","""0""","""90""","""Thu Jun 21 11:07:51 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:47:51 CDT 2018""","""2.5498833333333333""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
44,"""practice_trial""",0.25,false,1,"""filler""","""low_right""","""English""","""1""","""Female""","""35""","""no""","""I don&quotechart know.""","""Yes""",""".25""","""1""","""Windows""",768,1366,"""Chrome""","""""","""90""",44,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:49:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""32XVDSJFP0WX092GAIVOSUMJ6MI2M3""","""Thu Jun 21 10:58:11 CDT 2018""","""0""","""90""","""Thu Jun 21 11:08:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:48:06 CDT 2018""","""2.05405""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
44,"""practice_trial""",0.97,false,2,"""filler""","""high_right""","""English""","""1""","""Female""","""35""","""no""","""I don&quotechart know.""","""Yes""",""".25""","""1""","""Windows""",768,1366,"""Chrome""","""""","""90""",44,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:49:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""32XVDSJFP0WX092GAIVOSUMJ6MI2M3""","""Thu Jun 21 10:58:11 CDT 2018""","""0""","""90""","""Thu Jun 21 11:08:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:48:06 CDT 2018""","""2.05405""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
44,"""one_slider""",0.67,NA,3,"""prime""","""mail""","""English""","""1""","""Female""","""35""","""no""","""I don&quotechart know.""","""Yes""",""".25""","""1""","""Windows""",768,1366,"""Chrome""","""""","""90""",44,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:49:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""32XVDSJFP0WX092GAIVOSUMJ6MI2M3""","""Thu Jun 21 10:58:11 CDT 2018""","""0""","""90""","""Thu Jun 21 11:08:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:48:06 CDT 2018""","""2.05405""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
