workerid,trial_type,target,response,primetype,error,id,type,order,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.list,Answer.time_in_minutes
41,one_slider,hard,1,exh,NA,homework,prime,13,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,hard,1,exh,NA,hospital,prime,14,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,hard,1,exh,NA,education,prime,15,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,hard,0.81,na,NA,calculus,crit,16,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,na,0,na,NA,low_right3,filler,17,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,some,1,exh,NA,reunion,prime,18,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,some,1,exh,NA,vote,prime,19,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,some,1,exh,NA,yoga,prime,20,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,some,0.68,na,NA,football,crit,21,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,na,0,na,NA,low_right1,filler,22,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,lookslike,1,no,NA,rain,prime,23,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,lookslike,0.5,no,NA,car,prime,24,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,lookslike,0.52,no,NA,son,prime,25,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,lookslike,0.56,na,NA,golden,crit,26,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,na,1,na,NA,high_right2,filler,27,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,or,1,no,NA,inherit,prime,28,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,or,1,no,NA,birthday,prime,29,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,or,1,no,NA,mail,prime,30,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,or,0.83,na,NA,party,crit,31,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
41,one_slider,na,1,na,NA,high_right1,filler,32,English,2,Female,24,No,How people understand what is implied in a sentence,Yes,$1.20,3,Windows,1024,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3Y4W8Q93L0J3T6U5LZGWB9X1GTWDVG,41,Submitted,Sat Sep 29 02:45:03 PDT 2018,Fri Sep 28 09:52:22 PDT 2018,Fri Sep 28 10:05:03 PDT 2018,,,,,,[],list2_exh,3.2149333333
42,practice_trial,na,0.24,na,true,low_right0,filler,1,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
42,practice_trial,na,0.95,na,false,high_right0,filler,2,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
42,one_slider,tasty,0.01,no,NA,foodtruck,prime,3,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
42,one_slider,tasty,0.03,no,NA,beer,prime,4,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
42,one_slider,tasty,0.16,no,NA,wine,prime,5,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
42,one_slider,tasty,0.93,na,NA,indian,crit,6,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
42,one_slider,na,0.95,na,NA,high_right3,filler,7,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
42,one_slider,n,0.03,str,NA,library,prime,8,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
42,one_slider,n,0,str,NA,cookies,prime,9,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
42,one_slider,n,0,str,NA,chairs,prime,10,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
42,one_slider,n,0,na,NA,bus,crit,11,English,1,Male,28,Nope,To test if we can guess if a person means something with the given context. ,No,1.4,0,Windows,1080,1920,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3NG53N1RLWIE7R1IIFWHJPUIJEY8PK,42,Submitted,Sat Sep 29 02:45:12 PDT 2018,Fri Sep 28 09:52:17 PDT 2018,Fri Sep 28 10:05:12 PDT 2018,,,,,,[],list2_str,9.3309666667
